storeId	comment
36758	no wonder there's always line. nothing better than slice of artichoke pizza after night out.
163242	get either the artichoke or crab, or both.
230969	so ridiculously delicious especially straight outta the trash
80608	get lucky with an empty line to fill the stomach w\/ probably the best pizza in all of ny.
42406	the big beers are 32 oz and $5---so worth!!
17574	waiting in line is totally worth eating slice of artichoke pizza.
77473	cash only!!
153770	just get the sicilian. it's very, very good.
202998	so delicious. eat the alfredo pizza.
28925	one of the tastiest and filling pizzas i've ever had. get the artichoke slice (so creamy! ::that's what she said::) or the crab slice!
2621	grab slice...1 is pretty filling and so rich and yummy.
5503	if you aren't into the creamy get the margarita slice!
35600	definitely one of the best slices in the city, if you can endure the wait in line
104832	always been here for proper dining, but oh is it such the perfect place for quiet cocktail at the bar. sarah is the perfect bar-side host.
52226	make sure you don't order cocktails b4 the tasting...
1541	order ton of harami right away so you can only order 3 more rounds later instead of 5!
219658	if you're looking for the spicy tuna nachos, that were only available at the midtown location, there are none. they discontinued it.
49912	get the soul nuggets!!!
82569	village voice is excited to have fay da bakery at the 2012 choiceeats food fest! full list of restaurants here:
163242	you can get enough food to feed village for $15 dollars. or you and your 5 hungover friends.
1511	try the gougeres cheese puffs
162862	excelente place, nice, fare price excelent service. tasty tartar and calamary yo start, good lamb at the end the best place in usa for me....enjoy!
198662	the cheese puffs are must
46030	love the blueberry muffins. idk how they are able to keep the blueberrys so juicy
43127	where to start? the bread is simply amazing! duck was superb as was the chicken. blueberry cobbler sundar 4 dessert ftw!
23420	potato rolls, and onion butter.
17435	they're little heavy-handed with the salt. otherwise, food is good.
59619	tue night all u can eat suckling pork sliders!
30955	their chicken under brick is simply one of best things i've eaten. splurge on $36 black truffle shavings. cocktails are tasty. brunch? order
22719	get the bread pudding w\/ dulce de leech ice cream one of the best desserts in town!
16498	can't go wrong. great bourbon selection.
73449	delicious blue cheese and pesto frittata, fresh iced tea and relaxed euro atmosphere, but alas horrible european like service!
49381	nothing good about this place, horrible service, atrocious food and no coffee during brunch.
82569	try the veggie burger-slivers of mushroom, spinach, onion, broccoli, carrot, and the occasional lentil, with soy flour-based ground round balances density and delicacy.
19335	the food is definitely
47568	ultimate breakfast sandwich is amazing...and gigantic
57014	mediocre service, bad food, prices not worth it.
104310	the banana pancakes are big enough to share. but, i don't recommend it.
11466	stumble into remedy diner at 3am and order the cherry soda float. more than enough to share, but i certainly didn't.
44581	the red sangria is amazing
17238	i would skip this place. the calamari and chorizo was bad and over cooked in burnt sauce. empanadas were good but not great and not worth the trip back.
82569	levain's walnut-chocolate chip cookie weigh in at almost quarter-pound thanks to hefty cargo of whole walnuts, butter, and chocolate, considered by many to be the form's platonic ideal
68496	these cookies are best out of the oven. yummers!!!!
30718	yes, it's all about the cookies here, but some of the other baked treats are also worth sampling like the chocolate or cinnamon brioche
74203	cookiesanonymous.com is here. check our review on cookies from levain bakery
15088	best chocolate chip cookie in nyc, bar none.
28202	you can't go wrong with any cookie you try here.
79142	try the chocolate chip cookie and spot it on foodspotting!
28946	6 words: dark chocolate peanut butter chip cookie.
147338	my favorite cookies in nyc! seriously delicious and voluptuous!!;)
196154	the best place on the upper west to start your day. plenty of breakfast items to choose from!
29638	delicious cookies bread. must get the chocolate chip walnut cookie share with friend -- they're huge! go early to avoid the lines.
217242	best when devoured immediately. brought one home for my bestie-- 1.5 days later, it was still yummy.
72	mon-fri until 8p happy hour: half-off dimsum, etc and drink specials (via mikek)
46026	awesome place to go after n extended dumpling tour #nycdumpling
68396	they have good dim sum!
22056	travis is gold. end of.
28925	ahhh lychee martinis are bomb. wish i knew they had dim sum till 1am. dope music and crowd.
1416	this place no longer uses authentic
37280	nothing special. service not so great.
22056	espresso is triple ristretto, delicious. also their home made oreo is superb!
77823	best coffee in nyc!
32880	get the mad max and kickstart your morning in the west village!
11251	not many coffee shops can pull off good iced cappuccino, but jack's nails it
204573	great cap and balthazar croissants? heaven.
24915	happy jack!
32880	get the mad max!
77823	the mad max rocks!
11251	cozy, close corners. definitely not the coffee shop to spread out
27297	chocolate hazelnut is must.
29831	what refreshing -albeit expensive- treat!
51388	this place is awesome! must go to next time you are in the village!
140970	try the tiramisu gelato. scrumptious!!
61185	i highly recommend the hot chocolate. they will even put scoop of gelato into the hot chocolate. delicious!
32853	just as good as in florence. ps know that small is plenty!!
1284	you can't go wrong here, but try the crepes it's their specialty.
5021	great crepes. wish there was wifi.
101206	my go-to place for crepes downtown!!
11466	right after i checked in saying i wished i had dry cider with my crepe, i checked the menu and they have it! score!
31706	chipotle mayo makes everything better.
16602	the cheeseburger is serious stuff. easily the best i've had in brooklyn. get the of roasted garlic aioli dipping sauce for your fries.
22360	the deep-fried mac cheese is out of this world! order it and call it meal!
24973	great bar! nice beer and whiskey selection, the bartender, calvin, was amazing. their hamburgers are to die for! i only went for the women's worldcup cos i'm giant futbol fan but i'd come back fo
24987	if you are
30849	ask them to turn the heat on! brrrrrr
17516	tostada with seitan asada is basically why i come here.
17148	karaoke on thursday and saturday!!!
22056	the guacamole and salsa are astonishingly good.
100124	never taste the micro beer \/ too spicy \/ classic margarita is better
27588	best chimichanga i've tasted in new york (not saying much, but still)
18799	great for ice breaking!!
59612	brunch was awesome! $11 all you can drink mimosas (up to hours) and huevos rancheros! great place, strongly recommended. (3 of 4 petals via fondu)
15828	great brunch!
154106	get the black blue burger. really damn good.
953	unbelievably tasty burger on newly renovated street in alphabet city.
29949	they've actually got great turekey burger if you've had too many of their delicious beef variety.
7599	chicken salad sandwich is delicious. love the side salad with strawberries.
159682	one of the best brunch spot in the hood! benedict all the way!
26055	birth place of fab.com
5009	such cute place but apparently cannot make over easy eggs... 1st came overcooked, replacement was almost raw.
14175	i'm all about the spicy cod roe onigiri.
6908	they have delicious pastries in the morning.
116062	the black seseme frappe is the most amzing beverage one can have!
24230	tasty and inexpensive. good variety of onigiri, bento boxes, sandwiches and baked goods. the spicy chicken sandwich and beef croquette are my personal favorites.
24436	sunday brunch special: coffee, oj, bloody mary, baked eggs, side of bacon. happy.
2064	prix fixe is great deal. but i would pass on the hangar steak
15416	ask for norman at the bar. he looks like mel brooks and is just as funny.
58020	expensive breakfast. not what i was looking for when i got here...
60211	great seabass local\/inseason ingredients extensive but expensive wine list
59612	try the spinach and mushroom omelette (via @foodspotting)
22283	do it. truffle fries, or whatever. it's all good and the waiters are cute.
27588	die hipster scum. food here is good, but the scene is like human giant skit. skinny jeans, beards and asymmetric haircuts akimbo.
18213	the egg sandwich is smashing. subtle hints of sage, mustard and garlic. the bread the sandwich comes on is divine.
1317	they're famous for their burger and it's well-deserved. but don't miss the fresh ricotta starter and the
101472	ricotta w\/figs and honey. every time. and the little table at the far end of the bar.
22056	fried oysters. don't even look at the menu.
616	really, just get anything here. amazing.
24772	also, the best wine\/deal is the an\/2. so good
24772	though the paella is out if this world, you need to order the fideua. crispier and tastier than the paella.
196154	the seafood paella was life changing! the best part about the authentic food here is the crispy bottom of the pan. yum!
126273	if padron peppers are on the specials, must!!!
196154	definitely worth the wait, i had the paella de mariscos and it was delicious. don't forget to scarf crispy bits at the bottom of the pan.
124852	amazing food and great service!!!
143004	skip the paella and dig into the awesome tapas menu
616	peanut brittle red head on 13th btw 1st and 2nd
72	bacon peanut brittle and fried chicken at the redhead
44236	for brunch. try the veal grillades. amazing. start off with the monkey bread with spicy bloody mary.
44236	start off with house cocktail. then get an ap. menu changes often but there are favs that have stuck around like the shrimp, grits and sausage. it will not disappoint. and the tots are epic.
44236	start off with one of the great house cocktails. the menu changes often so check the website. some items stick around. fried chicken is crowd fav. read reviews online.
44236	come to the crawfish boil on sunday may 29th. more info at www.theredheadnyc.com.
7599	bit of nola in nyc. love getting an abita amber. the crawfish broil in the summer is fantastic event.
44236	try the kale salad. you could even split it for two. it's amazing.
1319	monday night football and the wings special. america, fuck yeah.
43127	have the fried chicken. do it. do it.
44236	here in the fall? get the seasonal cide-car. cider syrup with cognac and fresh citrus.
52005	great tater tots and fried chicken!
26202	some of the best fried chicken in the city and the best i've had in manhattan. the shrimp and grits also rate try. the chef is formerly of commander's palace in new orleans so you know it's real.
43127	oh wow. tater tots. do it.
64175	save 5 of their cardboard cup slips and return them for free biscotti!
7461	bad news. biscolatte no longer allows computers. that's big fail. they need to re-think that policy.
7461	great coffee \/ biscotti. i want to like this place, but such bad vibe. been here several times, but on recent visit, it was so disturbing to see someone treating others so rudely i had to leave.
312	enjoy waiting long time for coffee? you are in luck.
72	the smoked turkey sandwich is delicious. pick one up on the way to work, have couple of bites and save the rest for an early lunch
6120	no minimum on credit cards, but they don't take amex. womp womp.
4403	words corn muffin
19732	i once saw cute red head here. we kind of glanced at each other few times. it was nice. and surprisingly thrilling considering this kind of thing happens all the time in this metropolis.
15236	power outlets are hard to find here
43905	could they be any slower here?
202	power outlets are in the floor by the windows
17023	watch out for the wobbling tables. coffee on new shirt
34887	truffle torte, iced coffee, grilled cheese, fresh mozzarella tomato... all worth try
42406	get the johnny boy sandwich in the morning...delightful!
616	cafe ost is the new gramstand... free wi-fi, good croissants and best hot chocolate in the east village. (12th and a)
616	naveen and i built half of the original foursquare prototype here (pre-sxsw 2009). this was before i was drinking coffee, so i was downing like 5 hot day here (someone's gotta pay for that wifi!)
45533	i live for this java...and the owners and staff are so nice too!very loyal.
19408	beautiful place with free wifi, but they ask for all laptops to be put away after 7
24436	no wifi\/power on the weekends.
133140	great spot to grab quality coffee and get some work done. seating can be limited.
19997	get the rose hibiscus iced tea in the summer. delicious!
16255	make sure to charge your laptop before coming on the weekends. they turn off the power to the outlets.
204517	lights are super dim! not great to read after the sun goes down. great coffee though.
11315	definitely one of the best iced lattes i've had. and they were playing led zepplin, when i was there. what's not to like?
124076	get your drink on with the good-looking aussie men and then get your burger on when you get the drunchies.
22056	benny the best barman in nyc.
15416	get glass of langmeil 2006 three gardens shiraz, grenache, mourvèdre
80104	great 30's-age group after work drinks spot. impressive cocktails menu and sexy, dim lighting.
4655	incredibly fresh and delicious food
7487	the eggs benedict are must! so savory delicious.
51914	happy hour rocks, check out their garden!
38363	good but very tiny dollar oysters!! service is 4\/10!!
54459	gruyere w\/caremelized onions is amazing (& good brunch sandwich after late night). get it on the country bread.
229622	disappointing. tuna was was salty, salad was prepackaged arugula and served in plastic takeout container. feels too cheap for the price they charge.
84797	they closed down...and will be forever missed
82569	get the roasted carrots- which are roasted in olive oil until they're caramelized and creamy, and then dressed with bit of pomegranate molasses and shower of cilantro.
72	if you're feeling really hungry, get the potatoes and burnt ends on the side. the crispy bits, ooh, the crispy bits
82569	this choice eats participant in 2010 brought, what else, porchetta sandiwches! roasted pork with crispy, seasoned skin. delicious.
82569	village voice is excited to have porchetta at the 2012 choice eats food fest! full list of restaurants here:
9	the pork sandwich and gazpacho are killer!
63386	i know everyone says it but ask for extra cracklings on your sandwich. add little hot sauce and i'm in heaven!
32855	great food at good price; really enjoyed bowl of chicken curry and rice; on cold night the miso udon soup hits the spot!
49206	go to this shake shack because the line is much much faster, and your food is ready in matter of minutes. not the wait you would experience in madison square park.
22982	say hello to the best burger in nyc
16049	great place to have dinner after visiting the american museum of natural history
258693	don't worry if there's no seats upstairs, there's usually some down in the rec room and plenty of benches across the street, along w 77th st
150051	so far it's the best burger i've had in the city. the line might be long, but it moves quickly. the deliciously seasoned burger meat is worth the wait anyway. of course, the shakes are awesome, too.
36865	the decision is very easy: shack burger. best burger of any fast-burger chain in the nation.
5565	two lines. one for food drink. another separate (shorter) line for drink only. choose wisely.
258693	don't worry if there's no seats upstairs, there's usually some down in the rec room and plenty of benches across the street, along w 77th st
11465	get the shack stack. do it.
24230	shack stack for the win! shakes make good company. hot dog variations, not so much of win.
171647	this location is frequently visited by people who eat hamburgers.
38897	the line is so much faster than mad sq park's! go for the shackburger and don't forget your cheese fries! yummy! you won't easily forget!
55428	the employees have no communication skills, you may have to order 3 times with 3 different people. joke. worst starbucks i've ever been to.
205591	always have awful experiences here. sad because i work in this building
205591	avoid. not quality drinks and the wait is ridiculous
15627	liz is the bestest!
195788	big big smile you always have better service :d
1342	say thank you vote for
13880	ask for julie if you don't have table
175941	the pasta with mushrooms was fabulous. and the skirt steak was perfect too.
13880	try the endive salad and the fish. any fish.
6728	best service i've had in the city. really nice folks
52948	best fish tacos in the city. piquito picante is delicious!
6728	they treat you like family
50620	everything here is amazing! food, drinks and atmosphere. you have to try the poquito picante!!
48655	came during brunch and our server claudia from barcelona is great. super sweet and attentive she came to my rescue when i was deciding between dishes. ask for claudia and get the gauc!
116148	ask for pablo, def the best waiter i've had in while.
64130	book your reservation using savored.com to save 30% off your bill, order (or few) poquito picante cocktails, don't miss suckling pig, service is phenom
7224	amazing breakfast spot for casual meetings. ideal for fundraising or serious bd talks.
26202	grey dog is the best place in the neighborhood to eat or grab coffee. great food, cool staff, and they manage the tables well so half of them aren't filled with people working on their resumes.
7224	#7 on nine grain. mmm.
34592	granola cookies are amazing. so are the seared tuna tacos... and everything else
13095	mulled wine is great here
32880	dogs and coffee? of course this is going to make my list of places to go.
25094	great coffee spot (with good muffins etc) near union square where all the cool tech kids hang out. hear it's good for lunch too but haven't been. (3 of 4 petals via fondu)
23142	turkey chili and caesar salad.
72909	portabella mushroom salad with stuffing.. nom nom nom
102	love this place. great vibe.
47178	expensive, but good. don't bother getting ice in your drink... they hardly leave enough room to put any beverage in your cup.
129	the line starts the opposite of where you think!
17620	you will have no idea if the girls behind the counter are flirting with you or not.
15416	great at all hours of the day. breakfast burrito, cobb salad, afternoon magic hat all excellent!
196154	best spot for reading book and grabbing sandwich on sunday afternoon.
222355	#6 grilled chicken press with fresh mozzarella, pesto roasted tomato. really well done classic, even better with the pesto.
43127	chocolate peanut butter chip cookies!!
5254	so bummed they're out of chai.
49297	tue-sat: open during the hours between lunch \/ dinner service.
196154	grab bunch of your friends and meet up here for some serious pizza and the best selection of local beers!
121676	now you don't have to get the pie to try the amazing meatballs!
13095	get the vanilla pear white chocolate
18213	omg, the baked goods are as delicious as the coffee is lousy. get your espresso elsewhere and just get food here!
78275	great coffee and peach raspberry muffin that will bring you to your knees.
113120	i can't find better latte anywhere else. they have the most amazing staff. each and every one of them remember their customers and how they like their coffee.
51537	historical
22056	the $.95 after every price is bit hilarious, i mean, glass of wine $13.95, feels bit like chilli's, but the club sandwich was amazing, even at $17.95.
82569	these guys brought all sorts of tacos to choice eats and we loved everyone one of them. mmm, tacos.
3266	best tacos down in soho! (via scoville)
13095	the meat is outstanding, so order the tacos without the onions. raw and overbearing, they just don't do the meat any justice.
143431	fish tacos the burritos
616	the garganelli pasta is really something special. about as close as you can get to @chelsa's
57437	chicken tacos with just sour cream and guacamole... and the yuca fries are delicious
50377	get an al pastor taco and an horchata.
50620	cute and cozy spot. great food and uber friendly staff!
47699	very sweet staff, tasty sandwiches, great teas.
6120	great simple place to satisfy your noodle and rice dish cravings for cheap, but they don't serve alcohol.
122968	sit at the table where ur view are cute painted chinese blooms on the brick outside ur window
31251	ask for the jill runyon special: dry vodka martini up with twist.
42942	stylish place with great wines and tapas. wave your glass wine to the rhythm of the subway below.
25807	try the bbq pork hash benedict chipotle hollandaise sauce makes this must! (via @foodspotting)
33575	the mac 'n cheese side is tiny!
17730	any kind of omelette, sit in the cute blond waiter's section. yum.
72170	go for the atmosphere, not for the food.
56171	get bacon toffee chocolate chip cookie if they haven't already sold out of them. best cookie ever.
71236	don't forget to check the back room if you are looking for seat and little quiet with your coffee
102	i like the place but something is hinky with their internet connection i can never get mt windows 7 pc to connect properly
34710	come here for gracious gourmand.an exquisite vegan feast hosted by thediscerningbrute.com
237785	traditional nyc diner and friendly greek staff. get the toasted blue berry muffin with butter.
24436	highlights: marble soda, pork curry, and the bathroom.
72	at the end of the meal, get the yogurt mousse (with blueberries). melts even before it gets to your mouth
22982	dried beef curry is winner for me
59179	cash only! my usual is the japanese classic curry (hot) with mini pork cutlet and croquetto on the side. you can't go wrong.
138054	get the beef dried curry with side of katsu. best of both worlds
43388	love j-curry and one one does it as good as curry-ya -- reminds me of tokyo but lush. sweet marble bar and i like how they serve curry in little cauldrons. recommend the pork but everything's good.
14912	if they aren't busy and you're pressed for time before you catch your train or bus, they're very accommodating in getting you in and out as quickly as possible. incredibly friendly waitstaff!
36353	wednesday night is southern appreciation night 25% off food with southern id! #food
16524	very disappointed waited 45 minutes for my food. catfish was nasty. totally dissatisfied.
82569	their albondigas de cordero (lamb meatballs with mint broth) were really popular at choice eats!
72	get the txipiron
72	totally try the tapas tonight
88996	definitely get the pipperak. not spicy, just great flavor.
89566	went for brunch. portions are small. the croissant and french toast were great. soldaditos were yum but very small. get the cracked peppers and chorizo and eat them together (3 of 4 petals via fondu)
25041	great tapas! tight seating in the bar room.
7487	service was poor. waitress kept us waiting even though restaurant was pretty empty. asparagus was disappointing, croquettes were good but order only brings two. overall it was forgettable.
44026	the must have drink:
105	order ginkas...def unique. can is straight from spain
2448	go for the burger-pint happy hour. beautiful bar. service is good. great when mom and dad are in town.
154689	fresh, delicious oysters, served with bloody mary cocktail sauce.
104	for perfect 1-2 punch, have the pork belly appetizer and the skate entree. both are amazing and make you forget about the slightly too cool for school attitude from the staff.
163156	steak and eggs all the way. scone trumps the brioche in my book, and their bloody mary's come with pickled carrot tasty....=]
154689	bloody maria with jalepeno-infused tequila.
154689	one of the best burgers i've ever had, with vt cheddar and herb (chive and dill) fries.
154689	pulled pork on cheddar paprika scones with napa cabbage slaw.
1964	the armada cocktail (dark rum based) is surprisingly good.
181964	the spicy ezme is little bit of mess to eat, but tastes simply amazing!
34138	i completely shitfaced right now and i still think the falafel at oasis by bedford tastes better....
93642	and there was hair in my food.
93642	i'm over it. the cook clearly doesn't understand how to make the food with out onions on it. every time they f it up. it's not that hard. really.
28925	unattentive service. overpriced drinks. just asked us for drinks and never came back to ask us what we wanted to eat so we left.
140970	if you're looking for great appetizer, try the crabcake. must have is the
171559	the tasting menu was amazing and wine list was impeccable. the fish dishes really stood out and were very well balanced. very impressed.
334	try the merluza #light #flaky #fish (via @foodspotting)
17435	word: banal. don't bother with the tasting menu (we had the 5 course) the sweetbread tasted like buffalo wings, the chilled seafood salad was fine but blah, go with the chatham cod or peking duck
47111	drink stumptown coffee. also, staff is great here.
215619	best to bring ear plugs lots of time.
215619	despite the part time day staff's insisting to blare their music too loud and the bitter yet watery espresso good classic coffee shop. wifi.
82569	winner of best vegetarian in the village voice 2011 best of issue! the jalopeno hush puppies are ruinously addictive.
82569	village voice is excited to have dirt candy at the 2012 choice eats food fest! full list of restaurants here:
7599	small plates. great, inventive, tasty. loved the hush puppies, mushroom, corn.
102	great food, lousy (table) service.
82569	get the del gato. one if you're hungry, two if you're starving, three if you're crazy!
60601	yummy arepas. try the special sauce. yoyos for an app.
24230	reina pepiada arepas(chunky chicken avocado mix salad) tostones mochimeros (fried green plantains w mojito mayo) and cocada (coconut milkshakes with cinnamon) are my big winners.
25886	the reviews on yelp said or 3 aerapas or empanadas but honestly unless your super hungry is good.
26539	get the bolirepitas so delicious
6243	a15 and michelada is the perfect combination
102	ok..been almost year since ive been back here, so i feel i can legitimately say...still the worst service ive ever had in bk. great food! just inattentive service
102	ok..been almost year since ive been back here, so i feel i can legitimately say...still the worst service ive ever had in bk. great food! just inattentive service
184814	ask for the shrimp karma.
25438	the saag paneer is the best i've ever had
33575	the neapolitan-style pizza from wood-burning oven is what you should order!
60211	great chopped beet salad w\/ fried goat cheese balls
141294	best lunch special in manhattan for sure! phad thai + spring roll + green bean soup. nice place, friendly staff and gorgeous food!
72	sit by the bar\/window during the day. at night, walk through the kitchen, out the back door and hang in the patio
24436	oysters are bland. meh.
89566	sweet little swiss spot. go-to for brunch. muesli pancakes are awesome. seriously, awesome. you must get the pancakes. i don't care about your diet restrictions. get them. (4 of 4 petals via fondu)
39619	white truffle oil fondue, yum. but the appetizer size is bigger than you'd think.
241131	mr. benoit has done it again!!!!! fyi, his infusions are great. try this cocktail out.... red devil akvinta organic vodka, thyme infused blood orange nectar, splash of soda
97363	kitchen is closed 5-6pm
241131	try the palm b***h 12 cocktail. deliciousakvinta organic vodka, grilled watermelon, basil caviar
20423	wyckoff starr is the only choice for real coffee in my neighborhood. it's good, large is either $2.25 or $2.26 depending on who rings you up the $2.25 coffee is just as good as the $2.26 coffee
556	go with the al pastore tacos or go home.
17516	everything here is great but try the watermelon juice. perfect on hot day!
28031	every taco is delicious and only costs $2.50
29177	best authentic mex
6243	the margaritas are so good. really helping me get over the federer loss today.
47769	not byob anymore. weak.
102	margaritas may be small, but they pack punch...
2358	margaritas = strong. get the carafe it's good deal
102	w likes to check in here when its not even open in an attempt to steal the mayorship. tacky.
1826	onion bagel + turkey + low fat cream cheese + jalapenos
14203	line up in the back to order, then get in the cashier line to pay. when it's crowded, be sure the order-taker puts your name on the slip... mixups happen.
57310	best bagel store in williamsburgh, hands down
64600	this malaysian girl approves of the nasi lemak!
124076	sample one of adam's award-winning cocktails at the bar!
22196	order the chili crab, and some extra napkins!
125665	oh my word! amazingness red velet n peanut butter are to kill for! get em to go if its busy!
217242	get the crimson cream cupcake (raspberry red velvet). the hint of raspberry is nice touch.
220130	it seems one at the bar need be quite vocal about their desire to order... left 10 mins after being told i'd be helped
43850	nice idea pairing cupcakes and wine. ambience is b- though.
82569	house made pork sausage forms the basis for sandwich #1. added to this is the bland, bologna-like pork
30718	get there
24230	originally located under the manhattan bridge and ended up here. still continues to be the best place for vietnamese sandwiches. just remember it 'crose' mondays and early when they sell out early.
2977	pork is bit tough, but tasty. i like the chicken bahn mi.
50246	bahn mi saigon (bbq pork) big sandwich is 4.25. great value.
24391	absolutely no better way to punctuate ride over the manhattan bridge.
59612	try the banh mi yum. (via @foodspotting)
65107	call in your order and skip the line.
1671	monday nights are 1\/2 price on bottles of wine.
1671	they love dogs, bring yours and sit outside.
90814	best spaghetti and meatballs oh and the rice balls mmmmm
2228	have the cheesecake-on-a-stick!
82569	winner of best coffeehouse in the village voice 2011 best of issue! perfect mix of atmosphere, good coffee, and light fare.
5503	everything is dollar more than it should be but the food is noms.
9803	get the fried pork and take it to the park
8132	just got vegetarian powerhouse that tasted like bbq sauce \/ bacon and chicken. not pleased. make sure they clean their tools between your salad and the one with meat before it.
20092	if you are regular customer rueben remembers your order and has it ready!!!
20092	steve the manager is awesome. he knows how to keep the line moving and great at client interaction.
20092	cobb saled w\/ chipolte vinagrette... awesome!
43905	this place is hectic. know your order before you step up or it'll be like world war 3...
8051	best salads made to order right in front of you. don't be intimidated by the line if it stretches outside the front door, as it can run less than 5 minutes from where you order to payment.
78645	great tex-mex salad!
93424	ask for finely chopt to get seriously minced treat
20092	steve's the manager that keeps this place spinning like top... great client services.
215619	if u get chopt delivered get the dressing on the side... they will drown your greens otherwise!
62189	crumb cheesecake is great. light and fluffy and not too sweet.
62189	the crumb cheesecake is tasty. so light and creamy. the most comparable i've had to the cheesecake factory cheesecakes.
62189	red velvet cake is great and moist, one slice is big enough to be sliced and shared for two or to go. just request it.
82569	get the fish tacos- segments of breaded fried mahi mahi are in griddled, slightly crisp tortilla, w. shredded green cabbage and chopped onion, finished off w. slick of pico de gallo and crema.
82569	these guys brought all sorts of tacos to choice eats and we loved everyone one of them. mmm, tacos.
3266	best tacos down in soho! (via scoville)
196154	the carnitas that is roasted on the spit, are you kiddin me?! that and the mexican corn, crackalicious. and you can wash it down with negra modelo. done.
196154	my personal favorite is the pork taco, and the meat is actually roasted on the spit. the mexican corn here is damn good too. can't eat mexican food without mexican beer as well!
72667	order at the counter, service sucks
22646	great fish tacos!
25094	seemingly authentic tiny cal-mex taqueria with good, not great food. wish sancho's (palo alto) was in nyc!! (2 of 4 petals via fondu)
25094	seeming authentic tiny cal-mex taqueria with good, not great food. wish sancho's (palo alto) was in nyc!! (2 of 4 petals via fondu)
6426	best fish tacos in the whole city.
79142	try the al pastor taco (via @foodspotting)
79142	try the fish taco (via @foodspotting)
38431	i need to try the fish tacos... it's not even want. i hear they're definitely worth it.
139307	the food here is really good and inexpensive. been coming here for years.
196154	one of the best places in manhattan for 5 dollar eats! plenty of things to choose from.
25862	healthy. cheap. portions not great, but fast and convenient so who cares about the portions?
144744	their chocolate soy milk is the best!!!
27404	one of the best pizza slices you will ever have.
28925	wow! one thing i will definitely remember is the crust! thin, crispy, little burnt. just the way i like it!
5183	get the nonna...best slice in the city!
25886	nonna maria is amazing. the homemade marinara is amazing.
9962	yah nona maria but also the chicken pepperoni sausage all on wow slice
5622	bagel hole on 7th is far superior imho
57056	try the english gentleman. it's complex, but it's flavorful.
11282	don't wear stripes, you'll match the waiters.
7757	the former home of the grand ticino, the restaurant where johnny proposes to loretta. the owners of that restaurant opened new one in red bank nj
7757	this is the former home of the grand ticino restaurant, where johnny (danny aiello) proposes to loretta (cher) in the movie
15416	spot the creature on the ceiling and order the zucchini blossoms, papardelle, and apple pie.
54073	brunch. lunch. dinner. one of my favorite neighborhood spots.
61109	carol singers!
4693	so wait?!?! 20% gratuity for three people?! wtf?!
46440	they add 20% for parties of 4 or more automatically then provide terrible service. i guess they figure they can get away with it because of the fine print on their menu.
25121	the ac is broken. unbearable.
8388	try the soul burger with sweet potato fries
34887	get the hells kitchen sundae
24758	love that texas burger! with shake.
104	pro tip: call ahead with your order and pick up. the line (especially on weekends) is not for the faint of heart (or the impatient)
184814	best sandwiches in the city. get there early to make sure they don't run out of bread.
18152	#6 cold. lines can be long during lunch. closing times are early and can be unpredictable.
75177	very good vegetarian options. nice atmosphere. good service. not great but above average..
88996	avoid at all costs. go to traditional chinese place or fake meat specialist restaurant if you're craving either. this place doesn't do justice to any. plus it's little pricey.
6359	stop by the juice bar for crystal clear cleanser (with ginger) and beat the post lunch slump.
29301	always friendly service! and superb sandwiches.
13095	definitely get the sloppy bao. definitly get it spicy.
16602	go catfish or go home.
5742	beat the line by ordering online! (deliery, too!)
2977	i'm addicted to their bbq chicken over rice dish.
39178	lamb burgers, dates in bacon, gambas al ajillo and pretty much everything else...amazing. authentic spanish.
1964	the lamb burgers are off the hook. wow.
60211	fries made the clam bake cobb salad was pretty good too
21380	sunday nights are quiet and you can eat outside
35819	come for the black eyed peas and the avocado salad. stay for the anti-vaccination, animal rights, transgenic food propaganda!
81157	love the white rice, beef, carrot, cucumber, egg mix w\/teriyaki and onion sauce = mmmm... good!
196154	convenient location for quick pick me up.
11023	cash only, and often line, but worth it.
429	fantastic breakfast spot. $6 on weekdays gets you two eggs, choice of meat, hash browns, toast, coffee, and juice. sit at the counter!
64600	mango, mochi, strawberries and scoop of the milk chocolate crunch (extra 50c). just trust me.
15584	original flavor topped with fresh watermelon and mochi, it's perfect!
6728	original w\/ mochi, strawberry, and mango
22141	blood orange flavor with blood orange pieces!!
14912	get cheesecake bites as one of your toppings. it's not in one of the tins you see over the counter, so it's easy to miss the little sign for it.
199027	tunisian salad is must for tuna lovers
6120	so many options, but i loved the egg salad sandwich!
1964	ginger chicken noodle. there is no substitute.
70388	the house latte is fab!!
155118	their reuben is the best one i've had in years.
171647	mediocre food, awful service.
29211	strong margaritas good food
21380	i think i was over stuffed when i got here so i can't really speak to much to the food, it's ok, the place is somewhat small, not ideal for party larger than 4 but definitely worth mention
43127	best sushi for your hands downs. this place is consistently amazing.
178067	quality sushi\/sashimi at fair price. ambiance? not so much. dig it!
9527	best japanese in town
47683	don't you date set foot in here. there are dozens of legit bbq spots in the city.
80795	texas sized drinks are plus. texas ribs are the best i've had north of the mason-dixon. cornbread and fries need work. 4 stars
82569	winner of best use of quark in the village voice 2011 best of issue! cheese dumplings with sausage dairy lover's feast!
86519	the staff were very friendly. but the authentic austrian food takes reign in this cute little austria in the lower east side! must! it's become our favorite! (4 of 4 petals via fondu)
69093	the wurst is the best!
86519	the staff were very friendly. but the authentic german food takes reign in this cute little deutschland in the lower east side! must! (4 of 4 petals via fondu)
